timestamp,device_id,attack_type,is_attack,anomaly_flag,classification,ai_prediction,priority_label,action_taken,data_source,group_id,incident_id
2382103,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2384127,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2386138,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2388164,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2390201,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2392214,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2394244,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2396257,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2398290,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2400292,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2402321,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2404357,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2406374,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2408393,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2410430,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2412445,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2414463,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2416464,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2418476,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2420493,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2422511,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2424534,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2426554,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2428580,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2430604,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2432623,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2434628,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2436649,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2438669,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2440685,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2442711,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2444713,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2446730,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2448733,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2450746,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2452781,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2454804,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2456840,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2458849,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2460885,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2462907,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2464922,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2466944,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2468974,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2470979,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2472987,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2475007,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2477017,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2479044,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2481074,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2483086,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2485098,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2487127,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2489138,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2491144,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2493172,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2495197,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2497221,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2499255,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2501271,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2503291,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2505311,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2507331,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2509365,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2511374,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2513397,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2515423,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2517432,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2519465,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2521468,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2523503,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2525507,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2527509,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2529538,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2531569,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2533570,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2535604,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2537613,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2539646,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2541654,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2543667,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2545680,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2547691,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2549705,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2551721,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2553729,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2555739,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2557744,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2559761,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2561780,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2563792,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2565816,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2567824,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2569827,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2571838,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2573856,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2575878,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2577908,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2579939,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2581950,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2583954,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2585961,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2587998,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2590023,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2592032,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2594059,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2596080,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2598114,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2600151,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2602173,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2604180,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2606211,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2608236,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2610240,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2612273,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2614284,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2616300,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2618333,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2620359,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2622388,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2624420,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2626452,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2628478,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2630479,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2632499,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2634529,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2636533,32,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2239,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
7241,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
12321,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
17355,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
22379,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
27449,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
32469,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
37549,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
42621,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
47663,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
52736,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
57778,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
62789,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
67781,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
72792,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
77863,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
82921,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
87942,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
93031,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
98091,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
103139,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
108210,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
113270,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
118273,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
123271,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
128297,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
133357,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
138399,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
143479,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
148544,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
153542,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
158605,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
163622,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
168622,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
173657,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
178731,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
183735,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
188790,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
193879,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
198958,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
203954,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
209024,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
214037,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
219128,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
224148,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
229204,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
234228,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
239292,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
244377,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
249460,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
254536,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
259563,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
264648,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
269725,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
274774,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
279765,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
284815,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
289882,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
294930,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
299987,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
304988,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
310032,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
315096,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
320182,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
325258,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
330299,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
335331,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
340332,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
345328,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
350391,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
355481,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
360522,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
365600,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
370655,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
375704,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
380756,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
385804,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
390822,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
395837,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
400830,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
405875,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
410906,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
415994,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
421053,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
426057,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
431109,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
436138,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
441177,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
446262,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
451273,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
456322,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
461327,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
466413,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
471473,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
476550,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
481637,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
486639,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
491714,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
496756,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
501826,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
506906,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
511949,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
517031,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
522046,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
527137,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
532147,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
537227,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
542266,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
547332,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
552406,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
557439,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
562434,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
567522,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
572550,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
577619,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
582642,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
587708,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
592712,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
597738,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
602765,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
607854,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
612919,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
617956,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
623042,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
628119,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
633168,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
638219,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
643299,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
648358,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
653368,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
658386,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
663422,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
668494,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
673582,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
678608,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
683600,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
688605,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
693601,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
698643,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
703650,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
708718,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
713764,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
718840,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
723926,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
728962,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
733966,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
739054,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
744116,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
749150,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
754152,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
759215,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
764260,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
769337,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
774355,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
779414,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
784407,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
789449,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
794453,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
799465,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
804538,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
809551,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
814624,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
819653,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
824680,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
829765,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
834763,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
839844,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
844878,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
849901,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
854936,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
860009,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
865082,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
870097,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
875155,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
880244,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
885313,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
890328,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
895339,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
900343,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
905389,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
910427,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
915436,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
920427,56,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
432729,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
437770,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
442811,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
447852,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
452893,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
457934,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
462975,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
468016,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
473057,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
2239,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
7290,61,-1,-1,1,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,
