timestamp,device_id,attack_type,is_attack,anomaly_flag,classification,ai_prediction,priority_label,action_taken,data_source,group_id,incident_id,sensor_source,ward,alert_count,devices_affected,wards_affected,life_support_involved
355481.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
360522.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
365600.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
370655.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
375704.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
380756.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
385804.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
390822.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
395837.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
400830.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
405875.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
410906.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
415994.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
421053.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
426057.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
431109.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
436138.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
441177.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
446262.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
451273.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
456322.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
461327.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
466413.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
471473.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
476550.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
481637.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
486639.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
491714.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
496756.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
501826.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
506906.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
511949.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
517031.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
522046.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
527137.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
532147.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
537227.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
542266.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
547332.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
552406.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
557439.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
562434.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
567522.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
572550.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
577619.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
582642.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
587708.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
592712.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
597738.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
602765.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
607854.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
612919.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
617956.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
623042.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
628119.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
633168.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
638219.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
643299.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
648358.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
653368.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
658386.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
663422.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
668494.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
673582.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
678608.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
683600.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
688605.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
693601.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
698643.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
703650.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
708718.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
713764.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
718840.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
723926.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
728962.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
733966.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
739054.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
744116.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
749150.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
754152.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
759215.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
764260.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
769337.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
774355.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
779414.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
784407.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
789449.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
794453.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
799465.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
804538.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
809551.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
814624.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
819653.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
824680.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
829765.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
834763.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
839844.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
844878.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
849901.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
854936.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
860009.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
865082.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
870097.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
875155.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
880244.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
885313.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
890328.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
895339.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
900343.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
905389.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
910427.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
915436.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
920427.0,56,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
432729.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
437770.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
442811.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
447852.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
452893.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
457934.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
462975.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
468016.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
473057.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
2239.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
7290.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
12341.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
17392.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
22443.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
27494.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
32545.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
37596.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
42648.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
47699.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
52750.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
57801.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
62852.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
67903.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
72954.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
78005.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
83056.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
88107.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
93158.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
98209.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
103260.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
108311.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
113362.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
118413.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
123464.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
128515.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
133566.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
138617.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
143668.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
148719.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
153770.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
158821.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
163872.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
168923.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
173974.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
179025.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
184076.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
189127.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
194178.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
199229.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
204281.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
209332.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
214383.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
219434.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
224485.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
229536.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
234587.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
239638.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
244689.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
249740.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
254791.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
259842.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
264894.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
269945.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
274996.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
280047.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
285098.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
290149.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
295200.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
300251.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
305302.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
310353.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
315404.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
320455.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
325507.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
330558.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
335609.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
340660.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
345711.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
350762.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
355813.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
360864.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
365915.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
370966.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
376017.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
381068.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
386119.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
391170.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
396221.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
401272.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
406323.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
411374.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
416425.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
421476.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
426527.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
431578.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
436629.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
441680.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
446731.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
451782.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
456833.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
461884.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
466935.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
471986.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
477037.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
482088.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
487139.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
492190.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
497241.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
502292.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
507343.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
512394.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
517445.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
522496.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
527547.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
532598.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
537649.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
542700.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
547751.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
552802.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
557853.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
562904.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
567956.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
573007.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
578058.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
583109.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
588160.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
593211.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
598262.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
603313.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
608365.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
613416.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
618467.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
623518.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
628569.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
633620.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
638671.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
643722.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
648773.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
653824.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
658875.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
663926.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
668977.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
674028.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
679079.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
684130.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
689181.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
694232.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
699283.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
704334.0,61,-1,-1,1.0,ANOMALY,,MEDIUM,MONITORING,detection_results,-1,,,,,,,
