created_at,timestamp,device_id,device_type,ward,attack_type,is_attack,priority,priority_confidence,priority_reason,predicted_attack,attack_label,attack_confidence,correlation_verdict,correlation_score,related_alert_count,confirmed_real_attack,confirmed_critical,decision_action,device_state,src_ips,life_support_involved,sensor_log_id,source,mongo_id,group_category,group_id
2026-05-03T17:42:09.277425+00:00,1777830127818,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.57,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f788f084f8247a7c5a459a,simulated_live_pipeline,69f788f184f8247a7c5a459c,normal,85
2026-05-03T17:42:16.567693+00:00,1777830135042,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f788f784f8247a7c5a45a0,simulated_live_pipeline,69f788f884f8247a7c5a45a2,normal,85
2026-05-03T17:42:23.607491+00:00,1777830142186,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.74,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f788fe84f8247a7c5a45a6,simulated_live_pipeline,69f788ff84f8247a7c5a45a8,normal,85
2026-05-03T17:42:30.738873+00:00,1777830149175,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f7890584f8247a7c5a45ac,simulated_live_pipeline,69f7890684f8247a7c5a45ae,normal,85
2026-05-03T17:42:38.788888+00:00,1777830156873,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.69,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f7890d84f8247a7c5a45b2,simulated_live_pipeline,69f7890e84f8247a7c5a45b4,normal,85
2026-05-03T17:42:46.255271+00:00,1777830164546,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.62,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f7891584f8247a7c5a45b8,simulated_live_pipeline,69f7891684f8247a7c5a45ba,normal,85
2026-05-03T17:42:53.617038+00:00,1777830172070,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.86,monitor,0.25,43,False,False,monitor,Normal,10.38.16.20,False,69f7891c84f8247a7c5a45be,simulated_live_pipeline,69f7891d84f8247a7c5a45c0,normal,85
2026-05-03T18:38:09.424563+00:00,1777833488193,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.66,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f796102c0b4056f8753c58,simulated_live_pipeline,69f796112c0b4056f8753c5a,normal,86
2026-05-03T18:41:34.374011+00:00,1777833693041,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.76,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69f796dd2c0b4056f8753ca8,simulated_live_pipeline,69f796de2c0b4056f8753caa,normal,87
2026-05-04T17:45:10.034480+00:00,1777916708489,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.57,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f8db24708bcb9ccabb42d2,simulated_live_pipeline,69f8db26708bcb9ccabb42d4,normal,88
2026-05-04T17:45:34.291536+00:00,1777916733047,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69f8db3d708bcb9ccabb42df,simulated_live_pipeline,69f8db3e708bcb9ccabb42e1,normal,88
2026-05-05T02:35:09.223010+00:00,1777948507967,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f9575c3af830825e2ae64d,simulated_live_pipeline,69f9575d3af830825e2ae64f,normal,89
2026-05-05T06:39:22.415898+00:00,1777963159193,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.86,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f9909706529ee6794d57da,simulated_live_pipeline,69f9909a06529ee6794d57dc,normal,90
2026-05-05T06:39:53.490550+00:00,1777963190617,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.6,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69f990b706529ee6794d57e7,simulated_live_pipeline,69f990b906529ee6794d57e9,normal,90
2026-05-05T06:41:43.336404+00:00,1777963300122,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,4,False,False,monitor,Normal,10.38.16.20,False,69f9912406529ee6794d580d,simulated_live_pipeline,69f9912706529ee6794d580f,normal,91
2026-05-05T06:42:14.590180+00:00,1777963331651,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,5,False,False,monitor,Normal,10.38.16.20,False,69f9914406529ee6794d5819,simulated_live_pipeline,69f9914606529ee6794d581b,normal,91
2026-05-05T06:42:45.869791+00:00,1777963362993,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.57,monitor,0.25,6,False,False,monitor,Normal,10.38.16.20,False,69f9916306529ee6794d5826,simulated_live_pipeline,69f9916506529ee6794d5828,normal,91
2026-05-05T06:43:57.267581+00:00,1777963434363,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.87,monitor,0.25,7,False,False,monitor,Normal,10.38.16.20,False,69f991aa06529ee6794d5840,simulated_live_pipeline,69f991ad06529ee6794d5842,normal,92
2026-05-05T09:34:47.618371+00:00,1777973685061,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.92,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f9b9b55311eae26dd7a734,simulated_live_pipeline,69f9b9b75311eae26dd7a737,normal,93
2026-05-05T09:36:08.355093+00:00,1777973761518,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.65,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69f9ba065311eae26dd7a751,simulated_live_pipeline,69f9ba085311eae26dd7a753,normal,94
2026-05-05T09:36:19.472987+00:00,1777973775760,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.85,monitor,0.25,4,False,False,monitor,Normal,10.38.16.20,False,69f9ba115311eae26dd7a757,simulated_live_pipeline,69f9ba135311eae26dd7a759,normal,94
2026-05-05T09:36:30.181601+00:00,1777973786840,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.55,monitor,0.25,5,False,False,monitor,Normal,10.38.16.20,False,69f9ba1c5311eae26dd7a75d,simulated_live_pipeline,69f9ba1e5311eae26dd7a75f,normal,94
2026-05-05T09:38:55.935784+00:00,1777973929003,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,6,False,False,monitor,Normal,10.38.16.20,False,69f9baad5311eae26dd7a767,simulated_live_pipeline,69f9baaf5311eae26dd7a769,normal,95
2026-05-05T09:39:04.460560+00:00,1777973940682,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.81,monitor,0.25,7,False,False,monitor,Normal,10.38.16.20,False,69f9bab55311eae26dd7a76a,simulated_live_pipeline,69f9bab85311eae26dd7a76c,normal,95
2026-05-05T18:01:50.146781+00:00,1778004107576,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69fa308be6b275cedb5dd55d,simulated_live_pipeline,69fa308ee6b275cedb5dd55f,normal,96
2026-05-05T20:12:58.229838+00:00,1778011974921,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.63,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69fa4f47c390ea9364fb9365,simulated_live_pipeline,69fa4f4ac390ea9364fb9367,normal,97
2026-05-05T20:13:30.163266+00:00,1778012006759,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.9,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69fa4f67c390ea9364fb9371,simulated_live_pipeline,69fa4f6ac390ea9364fb9373,normal,97
2026-05-05T20:15:26.025169+00:00,1778012118829,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.57,monitor,0.25,4,False,False,monitor,Normal,10.38.16.20,False,69fa4fdbc390ea9364fb9396,simulated_live_pipeline,69fa4fdec390ea9364fb9398,normal,98
2026-05-05T20:15:37.416997+00:00,1778012133638,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.79,monitor,0.25,5,False,False,monitor,Normal,10.38.16.20,False,69fa4fe6c390ea9364fb939c,simulated_live_pipeline,69fa4fe9c390ea9364fb939e,normal,98
2026-05-05T20:15:48.394806+00:00,1778012144873,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,6,False,False,monitor,Normal,10.38.16.20,False,69fa4ff1c390ea9364fb93a2,simulated_live_pipeline,69fa4ff4c390ea9364fb93a4,normal,98
2026-05-05T20:15:59.642373+00:00,1778012155637,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.91,monitor,0.25,7,False,False,monitor,Normal,10.38.16.20,False,69fa4ffcc390ea9364fb93a8,simulated_live_pipeline,69fa4fffc390ea9364fb93aa,normal,98
2026-05-05T20:16:10.233853+00:00,1778012167027,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.6,monitor,0.25,8,False,False,monitor,Normal,10.38.16.20,False,69fa5008c390ea9364fb93ae,simulated_live_pipeline,69fa500ac390ea9364fb93b0,normal,98
2026-05-05T20:16:20.983610+00:00,1778012177482,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.88,monitor,0.25,9,False,False,monitor,Normal,10.38.16.20,False,69fa5012c390ea9364fb93b4,simulated_live_pipeline,69fa5014c390ea9364fb93b6,normal,98
2026-05-05T20:16:32.049877+00:00,1778012188253,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.65,monitor,0.25,10,False,False,monitor,Normal,10.38.16.20,False,69fa501dc390ea9364fb93ba,simulated_live_pipeline,69fa5020c390ea9364fb93bc,normal,98
2026-05-05T20:16:43.589744+00:00,1778012199635,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,11,False,False,monitor,Normal,10.38.16.20,False,69fa5028c390ea9364fb93c0,simulated_live_pipeline,69fa502bc390ea9364fb93c2,normal,98
2026-05-05T20:16:54.897453+00:00,1778012210999,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.87,monitor,0.25,12,False,False,monitor,Normal,10.38.16.20,False,69fa5034c390ea9364fb93c6,simulated_live_pipeline,69fa5036c390ea9364fb93c8,normal,98
2026-05-05T20:17:06.162051+00:00,1778012222261,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,13,False,False,monitor,Normal,10.38.16.20,False,69fa503fc390ea9364fb93cc,simulated_live_pipeline,69fa5042c390ea9364fb93ce,normal,98
2026-05-05T20:17:17.183320+00:00,1778012233464,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.68,monitor,0.25,14,False,False,monitor,Normal,10.38.16.20,False,69fa504ac390ea9364fb93d2,simulated_live_pipeline,69fa504dc390ea9364fb93d4,normal,98
2026-05-05T20:17:28.393364+00:00,1778012244696,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,15,False,False,monitor,Normal,10.38.16.20,False,69fa5055c390ea9364fb93d8,simulated_live_pipeline,69fa5058c390ea9364fb93da,normal,98
2026-05-05T20:17:39.947769+00:00,1778012255942,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.66,monitor,0.25,16,False,False,monitor,Normal,10.38.16.20,False,69fa5061c390ea9364fb93de,simulated_live_pipeline,69fa5063c390ea9364fb93e0,normal,98
2026-05-05T20:17:52.472783+00:00,1778012267575,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.63,monitor,0.25,17,False,False,monitor,Normal,10.38.16.20,False,69fa506dc390ea9364fb93e4,simulated_live_pipeline,69fa5070c390ea9364fb93e6,normal,98
2026-05-05T20:18:04.608963+00:00,1778012280586,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,17,False,False,monitor,Normal,10.38.16.20,False,69fa5079c390ea9364fb93ea,simulated_live_pipeline,69fa507cc390ea9364fb93ec,normal,98
2026-05-05T20:18:16.266361+00:00,1778012292227,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,18,False,False,monitor,Normal,10.38.16.20,False,69fa5085c390ea9364fb93f0,simulated_live_pipeline,69fa5088c390ea9364fb93f2,normal,98
2026-05-05T20:18:27.666624+00:00,1778012303641,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.56,monitor,0.25,19,False,False,monitor,Normal,10.38.16.20,False,69fa5090c390ea9364fb93f6,simulated_live_pipeline,69fa5093c390ea9364fb93f8,normal,98
2026-05-05T20:18:41.115979+00:00,1778012315324,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.88,monitor,0.25,19,False,False,monitor,Normal,10.38.16.20,False,69fa509ec390ea9364fb93ff,simulated_live_pipeline,69fa50a1c390ea9364fb9401,normal,98
2026-05-05T20:18:49.707254+00:00,1778012325809,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.64,monitor,0.25,20,False,False,monitor,Normal,10.38.16.20,False,69fa50a6c390ea9364fb9402,simulated_live_pipeline,69fa50a9c390ea9364fb9404,normal,98
2026-05-05T20:18:58.501582+00:00,1778012334413,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,21,False,False,monitor,Normal,10.38.16.20,False,69fa50afc390ea9364fb9405,simulated_live_pipeline,69fa50b2c390ea9364fb9407,normal,98
2026-05-05T20:19:07.322146+00:00,1778012343181,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,22,False,False,monitor,Normal,10.38.16.20,False,69fa50b8c390ea9364fb9408,simulated_live_pipeline,69fa50bbc390ea9364fb940a,normal,98
2026-05-05T20:20:29.367077+00:00,1778012426153,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.67,monitor,0.25,22,False,False,monitor,Normal,10.38.16.20,False,69fa510ac390ea9364fb9412,simulated_live_pipeline,69fa510dc390ea9364fb9414,normal,99
2026-05-05T20:20:49.573267+00:00,1778012438957,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.52,monitor,0.25,22,False,False,monitor,Normal,10.38.16.20,False,69fa511ec390ea9364fb941d,simulated_live_pipeline,69fa5121c390ea9364fb941f,normal,99
2026-05-06T05:40:41.925938+00:00,1778046035929,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69fad458872859b33f3752da,simulated_live_pipeline,69fad459872859b33f3752dc,normal,100
2026-05-06T05:40:49.276082+00:00,1778046046511,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.73,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69fad460872859b33f3752e2,simulated_live_pipeline,69fad461872859b33f3752e4,normal,100
2026-05-06T05:40:56.491187+00:00,1778046054918,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.89,monitor,0.25,4,False,False,monitor,Normal,10.38.16.20,False,69fad467872859b33f3752e8,simulated_live_pipeline,69fad468872859b33f3752ea,normal,100
2026-05-06T05:41:03.665712+00:00,1778046062117,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.69,monitor,0.25,5,False,False,monitor,Normal,10.38.16.20,False,69fad46e872859b33f3752ee,simulated_live_pipeline,69fad46f872859b33f3752f0,normal,100
2026-05-06T05:41:11.386176+00:00,1778046069561,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.91,monitor,0.25,6,False,False,monitor,Normal,10.38.16.20,False,69fad476872859b33f3752f4,simulated_live_pipeline,69fad477872859b33f3752f6,normal,100
2026-05-06T05:41:18.639369+00:00,1778046077156,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,7,False,False,monitor,Normal,10.38.16.20,False,69fad47d872859b33f3752fa,simulated_live_pipeline,69fad47e872859b33f3752fc,normal,100
2026-05-06T05:41:26.073010+00:00,1778046084391,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,8,False,False,monitor,Normal,10.38.16.20,False,69fad484872859b33f375300,simulated_live_pipeline,69fad486872859b33f375302,normal,100
2026-05-06T05:41:34.130666+00:00,1778046091906,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.88,monitor,0.25,9,False,False,monitor,Normal,10.38.16.20,False,69fad48c872859b33f375306,simulated_live_pipeline,69fad48e872859b33f375308,normal,100
2026-05-06T05:41:41.627284+00:00,1778046099750,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.61,monitor,0.25,10,False,False,monitor,Normal,10.38.16.20,False,69fad494872859b33f37530c,simulated_live_pipeline,69fad495872859b33f37530e,normal,100
2026-05-06T05:41:48.925108+00:00,1778046107395,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183996,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.61,monitor,0.25,11,False,False,monitor,Normal,10.38.16.20,False,69fad49b872859b33f375312,simulated_live_pipeline,69fad49c872859b33f375314,normal,100
2026-05-06T05:41:56.336590+00:00,1778046114579,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.64,monitor,0.25,12,False,False,monitor,Normal,10.38.16.20,False,69fad4a3872859b33f375318,simulated_live_pipeline,69fad4a4872859b33f37531a,normal,100
2026-05-06T05:42:04.191377+00:00,1778046122406,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.63,monitor,0.25,13,False,False,monitor,Normal,10.38.16.20,False,69fad4aa872859b33f37531e,simulated_live_pipeline,69fad4ac872859b33f375320,normal,100
2026-05-06T05:42:12.082156+00:00,1778046130323,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.65,monitor,0.25,14,False,False,monitor,Normal,10.38.16.20,False,69fad4b2872859b33f375324,simulated_live_pipeline,69fad4b4872859b33f375326,normal,100
2026-05-02T14:08:19.238994+00:00,1777730898295,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,1,False,False,monitor,Normal,10.98.160.21,False,69f605523f61b8e053c6e529,simulated_live_pipeline,69f605533f61b8e053c6e52b,normal,101
2026-05-02T14:08:42.035557+00:00,1777730920903,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,2,False,False,monitor,Normal,10.98.160.21,False,69f605693f61b8e053c6e535,simulated_live_pipeline,69f6056a3f61b8e053c6e537,normal,101
2026-05-02T14:08:59.118583+00:00,1777730938113,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,3,False,False,monitor,Normal,10.98.160.21,False,69f6057a3f61b8e053c6e53e,simulated_live_pipeline,69f6057b3f61b8e053c6e540,normal,101
2026-05-02T14:09:16.228668+00:00,1777730955209,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,4,False,False,monitor,Normal,10.98.160.21,False,69f6058b3f61b8e053c6e547,simulated_live_pipeline,69f6058c3f61b8e053c6e549,normal,101
2026-05-02T14:09:33.547132+00:00,1777730972488,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,5,False,False,monitor,Normal,10.98.160.21,False,69f6059d3f61b8e053c6e550,simulated_live_pipeline,69f6059d3f61b8e053c6e552,normal,101
2026-05-02T14:09:50.664100+00:00,1777730989628,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.6,monitor,0.25,6,False,False,monitor,Normal,10.98.160.21,False,69f605ae3f61b8e053c6e559,simulated_live_pipeline,69f605ae3f61b8e053c6e55b,normal,101
2026-05-02T14:10:07.892768+00:00,1777731006922,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.47,monitor,0.25,7,False,False,monitor,Normal,10.98.160.21,False,69f605bf3f61b8e053c6e562,simulated_live_pipeline,69f605bf3f61b8e053c6e564,normal,101
2026-05-02T14:10:25.062455+00:00,1777731023877,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,8,False,False,monitor,Normal,10.98.160.21,False,69f605d03f61b8e053c6e56b,simulated_live_pipeline,69f605d13f61b8e053c6e56d,normal,101
