created_at,timestamp,device_id,device_type,ward,attack_type,is_attack,priority,priority_confidence,priority_reason,predicted_attack,attack_label,attack_confidence,correlation_verdict,correlation_score,related_alert_count,confirmed_real_attack,confirmed_critical,decision_action,device_state,src_ips,life_support_involved,sensor_log_id,source,mongo_id
2026-05-02T16:34:07.651143+00:00,1777739644885,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.5,monitor,0.25,11,False,False,monitor,Normal,10.98.160.21,False,69f6277eb8fc9e75fcfa1b53,simulated_live_pipeline,69f6277fb8fc9e75fcfa1b55
2026-05-02T16:34:13.855921+00:00,1777739652249,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,13,False,False,monitor,Normal,10.18.166.210,False,69f62784b8fc9e75fcfa1b56,simulated_live_pipeline,69f62785b8fc9e75fcfa1b58
2026-05-02T16:34:14.975620+00:00,1777739652249,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,12,False,False,monitor,Normal,10.98.160.21,False,69f62785b8fc9e75fcfa1b59,simulated_live_pipeline,69f62786b8fc9e75fcfa1b5b
2026-05-02T16:34:21.176438+00:00,1777739659574,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,14,False,False,monitor,Normal,10.18.166.210,False,69f6278cb8fc9e75fcfa1b5c,simulated_live_pipeline,69f6278db8fc9e75fcfa1b5e
2026-05-02T16:34:22.385552+00:00,1777739659574,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,13,False,False,monitor,Normal,10.98.160.21,False,69f6278db8fc9e75fcfa1b5f,simulated_live_pipeline,69f6278eb8fc9e75fcfa1b61
2026-05-02T16:34:28.447011+00:00,1777739666963,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,15,False,False,monitor,Normal,10.18.166.210,False,69f62793b8fc9e75fcfa1b62,simulated_live_pipeline,69f62794b8fc9e75fcfa1b64
2026-05-02T16:34:29.542528+00:00,1777739666963,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,14,False,False,monitor,Normal,10.98.160.21,False,69f62794b8fc9e75fcfa1b65,simulated_live_pipeline,69f62795b8fc9e75fcfa1b67
2026-05-02T16:34:35.676494+00:00,1777739674158,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,16,False,False,monitor,Normal,10.18.166.210,False,69f6279ab8fc9e75fcfa1b68,simulated_live_pipeline,69f6279bb8fc9e75fcfa1b6a
2026-05-02T16:34:36.937025+00:00,1777739674158,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.5,monitor,0.25,15,False,False,monitor,Normal,10.98.160.21,False,69f6279bb8fc9e75fcfa1b6b,simulated_live_pipeline,69f6279cb8fc9e75fcfa1b6d
2026-05-02T16:34:43.040930+00:00,1777739681539,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,17,False,False,monitor,Normal,10.18.166.210,False,69f627a2b8fc9e75fcfa1b6e,simulated_live_pipeline,69f627a3b8fc9e75fcfa1b70
2026-05-02T16:34:44.162215+00:00,1777739681539,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,16,False,False,monitor,Normal,10.98.160.21,False,69f627a3b8fc9e75fcfa1b71,simulated_live_pipeline,69f627a4b8fc9e75fcfa1b73
2026-05-02T16:34:50.661086+00:00,1777739688781,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,18,False,False,monitor,Normal,10.18.166.210,False,69f627a9b8fc9e75fcfa1b74,simulated_live_pipeline,69f627aab8fc9e75fcfa1b76
2026-05-02T16:34:51.872168+00:00,1777739688781,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,17,False,False,monitor,Normal,10.98.160.21,False,69f627aab8fc9e75fcfa1b77,simulated_live_pipeline,69f627abb8fc9e75fcfa1b79
2026-05-02T16:34:57.806738+00:00,1777739696465,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,device_identity_spoofing,True,HIGH,0.9221633568533154,Predicted HIGH from trained Random Forest priority model.,False,BENIGN,0.53,suspicious,5.25,19,True,False,quarantine,Quarantined,10.18.166.210,False,69f627b0b8fc9e75fcfa1b7a,simulated_live_pipeline,69f627b1b8fc9e75fcfa1b7c
2026-05-02T16:34:59.135743+00:00,1777739696465,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,18,False,False,monitor,Normal,10.98.160.21,False,69f627b1b8fc9e75fcfa1b7d,simulated_live_pipeline,69f627b3b8fc9e75fcfa1b7f
2026-05-02T16:35:05.376438+00:00,1777739703737,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,19,False,False,monitor,Normal,10.98.160.21,False,69f627b8b8fc9e75fcfa1b80,simulated_live_pipeline,69f627b9b8fc9e75fcfa1b82
2026-05-02T16:35:12.205583+00:00,1777739709999,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,20,False,False,monitor,Normal,10.98.160.21,False,69f627beb8fc9e75fcfa1b83,simulated_live_pipeline,69f627c0b8fc9e75fcfa1b85
2026-05-02T16:35:18.377256+00:00,1777739716800,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,21,False,False,monitor,Normal,10.98.160.21,False,69f627c5b8fc9e75fcfa1b86,simulated_live_pipeline,69f627c6b8fc9e75fcfa1b88
2026-05-02T16:35:24.674551+00:00,1777739722953,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,22,False,False,monitor,Normal,10.98.160.21,False,69f627cbb8fc9e75fcfa1b89,simulated_live_pipeline,69f627ccb8fc9e75fcfa1b8b
2026-05-02T16:35:31.276832+00:00,1777739729272,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.47,monitor,0.25,23,False,False,monitor,Normal,10.98.160.21,False,69f627d2b8fc9e75fcfa1b8c,simulated_live_pipeline,69f627d3b8fc9e75fcfa1b8e
2026-05-02T16:35:37.487073+00:00,1777739735880,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,24,False,False,monitor,Normal,10.98.160.21,False,69f627d8b8fc9e75fcfa1b8f,simulated_live_pipeline,69f627d9b8fc9e75fcfa1b91
2026-05-02T16:35:43.974889+00:00,1777739742073,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.6,monitor,0.25,25,False,False,monitor,Normal,10.98.160.21,False,69f627deb8fc9e75fcfa1b92,simulated_live_pipeline,69f627dfb8fc9e75fcfa1b94
2026-05-02T16:35:50.235608+00:00,1777739748589,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,26,False,False,monitor,Normal,10.98.160.21,False,69f627e5b8fc9e75fcfa1b95,simulated_live_pipeline,69f627e6b8fc9e75fcfa1b97
2026-05-02T16:36:21.594441+00:00,1777739780251,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,device_identity_spoofing,True,HIGH,0.9221633568533154,Predicted HIGH from trained Random Forest priority model.,False,BENIGN,0.53,confirmed_attack,7.25,20,True,False,quarantine,Quarantined,10.18.166.210,False,69f62804b8fc9e75fcfa1b9b,simulated_live_pipeline,69f62805b8fc9e75fcfa1b9d
2026-05-02T16:36:22.955295+00:00,1777739780251,890cc34f,ESP32_Pulse_Oximeter,CRITICAL_CARE,normal,False,LOW,0.9950596145413545,Predicted LOW from trained Random Forest priority model.,True,ATTACK,0.49,monitor,2.75,3,True,True,quarantine,Quarantined,10.86.xxx.xxx,True,69f62805b8fc9e75fcfa1b9e,simulated_live_pipeline,69f62806b8fc9e75fcfa1ba1
2026-05-02T16:36:24.039334+00:00,1777739780251,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.8,monitor,2.25,4,False,False,monitor,Normal,10.38.16.20,False,69f62807b8fc9e75fcfa1ba2,simulated_live_pipeline,69f62808b8fc9e75fcfa1ba4
2026-05-02T16:36:25.198872+00:00,1777739780251,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,27,False,False,monitor,Normal,10.98.160.21,False,69f62808b8fc9e75fcfa1ba5,simulated_live_pipeline,69f62809b8fc9e75fcfa1ba7
2026-05-02T16:36:33.308629+00:00,1777739791887,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.55,monitor,2.25,5,False,False,monitor,Normal,10.38.16.20,False,69f62810b8fc9e75fcfa1ba8,simulated_live_pipeline,69f62811b8fc9e75fcfa1baa
2026-05-02T16:36:34.397689+00:00,1777739791887,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,28,False,False,monitor,Normal,10.98.160.21,False,69f62811b8fc9e75fcfa1bab,simulated_live_pipeline,69f62812b8fc9e75fcfa1bad
2026-05-02T16:38:10.160956+00:00,1777739888699,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.46,monitor,0.25,25,False,False,monitor,Normal,10.98.160.21,False,69f62870b8fc9e75fcfa1bae,simulated_live_pipeline,69f62872b8fc9e75fcfa1bb0
2026-05-02T17:11:11.435795+00:00,1777741869679,890cc34f,ESP32_Pulse_Oximeter,CRITICAL_CARE,normal,False,LOW,0.9950596145413545,Predicted LOW from trained Random Forest priority model.,True,ATTACK,0.49,monitor,2.75,2,True,True,quarantine,Quarantined,10.86.xxx.xxx,True,69f6302db8fc9e75fcfa1bb2,simulated_live_pipeline,69f6302fb8fc9e75fcfa1bb5
2026-05-02T17:11:17.334135+00:00,1777741876027,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.66,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f63034b8fc9e75fcfa1bb7,simulated_live_pipeline,69f63035b8fc9e75fcfa1bb9
2026-05-02T17:11:23.091115+00:00,1777741881971,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,2,False,False,monitor,Normal,10.18.166.210,False,69f6303ab8fc9e75fcfa1bbb,simulated_live_pipeline,69f6303bb8fc9e75fcfa1bbd
2026-05-02T17:11:29.664795+00:00,1777741887696,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,2,False,False,monitor,Normal,10.98.160.21,False,69f6303fb8fc9e75fcfa1bbe,simulated_live_pipeline,69f63041b8fc9e75fcfa1bc0
2026-05-02T17:11:35.850191+00:00,1777741894270,890cc34f,ESP32_Pulse_Oximeter,CRITICAL_CARE,normal,False,LOW,0.9950596145413545,Predicted LOW from trained Random Forest priority model.,True,ATTACK,0.42,monitor,2.75,3,True,True,quarantine,Quarantined,10.86.xxx.xxx,True,69f63046b8fc9e75fcfa1bc1,simulated_live_pipeline,69f63047b8fc9e75fcfa1bc4
2026-05-02T17:11:41.588684+00:00,1777741900434,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.81,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69f6304cb8fc9e75fcfa1bc5,simulated_live_pipeline,69f6304db8fc9e75fcfa1bc7
2026-05-02T17:11:47.398334+00:00,1777741906193,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,3,False,False,monitor,Normal,10.18.166.210,False,69f63052b8fc9e75fcfa1bc8,simulated_live_pipeline,69f63053b8fc9e75fcfa1bca
2026-05-02T17:11:53.445351+00:00,1777741911997,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,3,False,False,monitor,Normal,10.98.160.21,False,69f63058b8fc9e75fcfa1bcb,simulated_live_pipeline,69f63059b8fc9e75fcfa1bcd
2026-05-02T17:12:04.033813+00:00,1777741922722,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,4,False,False,monitor,Normal,10.18.166.210,False,69f63062b8fc9e75fcfa1bce,simulated_live_pipeline,69f63064b8fc9e75fcfa1bd0
2026-05-02T17:12:10.214204+00:00,1777741928623,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,4,False,False,monitor,Normal,10.98.160.21,False,69f63068b8fc9e75fcfa1bd1,simulated_live_pipeline,69f6306ab8fc9e75fcfa1bd3
2026-05-02T17:12:17.152736+00:00,1777741934824,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,device_identity_spoofing,True,HIGH,0.9543048598889942,Predicted HIGH from trained Random Forest priority model.,True,ATTACK,0.67,confirmed_attack,6.25,5,True,False,quarantine,Quarantined,10.18.166.210,False,69f6306fb8fc9e75fcfa1bd4,simulated_live_pipeline,69f63071b8fc9e75fcfa1bd7
2026-05-02T17:12:18.244806+00:00,1777741934824,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,4,False,False,monitor,Normal,10.38.16.20,False,69f63071b8fc9e75fcfa1bd8,simulated_live_pipeline,69f63072b8fc9e75fcfa1bda
2026-05-02T17:12:19.915602+00:00,1777741934824,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,5,False,False,monitor,Normal,10.98.160.21,False,69f63072b8fc9e75fcfa1bdb,simulated_live_pipeline,69f63073b8fc9e75fcfa1bdd
2026-05-02T17:12:26.322657+00:00,1777741944528,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,sensor_spoofing,True,HIGH,0.9415473184071557,Predicted HIGH from trained Random Forest priority model.,True,ATTACK,0.56,confirmed_attack,6.25,5,True,True,quarantine,Quarantined,10.38.16.20,False,69f63079b8fc9e75fcfa1bde,simulated_live_pipeline,69f6307ab8fc9e75fcfa1be1
2026-05-02T17:12:27.433935+00:00,1777741944528,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,6,False,False,monitor,Normal,10.98.160.21,False,69f6307ab8fc9e75fcfa1be2,simulated_live_pipeline,69f6307bb8fc9e75fcfa1be4
2026-05-02T17:12:33.779504+00:00,1777741952067,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,7,False,False,monitor,Normal,10.98.160.21,False,69f63080b8fc9e75fcfa1be5,simulated_live_pipeline,69f63081b8fc9e75fcfa1be7
2026-05-02T17:12:40.302082+00:00,1777741958439,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.46,monitor,0.25,8,False,False,monitor,Normal,10.98.160.21,False,69f63087b8fc9e75fcfa1be8,simulated_live_pipeline,69f63088b8fc9e75fcfa1bea
2026-05-02T17:12:46.702643+00:00,1777741964890,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,9,False,False,monitor,Normal,10.98.160.21,False,69f6308db8fc9e75fcfa1beb,simulated_live_pipeline,69f6308eb8fc9e75fcfa1bed
2026-05-02T17:12:53.006782+00:00,1777741971298,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,10,False,False,monitor,Normal,10.98.160.21,False,69f63093b8fc9e75fcfa1bee,simulated_live_pipeline,69f63095b8fc9e75fcfa1bf0
2026-05-02T17:12:59.183044+00:00,1777741977621,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.5,monitor,0.25,11,False,False,monitor,Normal,10.98.160.21,False,69f6309ab8fc9e75fcfa1bf1,simulated_live_pipeline,69f6309bb8fc9e75fcfa1bf3
2026-05-02T17:13:05.680204+00:00,1777741983810,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,12,False,False,monitor,Normal,10.98.160.21,False,69f630a0b8fc9e75fcfa1bf4,simulated_live_pipeline,69f630a1b8fc9e75fcfa1bf6
2026-05-02T17:13:11.906206+00:00,1777741990267,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,13,False,False,monitor,Normal,10.98.160.21,False,69f630a6b8fc9e75fcfa1bf7,simulated_live_pipeline,69f630a7b8fc9e75fcfa1bf9
2026-05-02T17:13:18.152055+00:00,1777741996491,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.59,monitor,0.25,14,False,False,monitor,Normal,10.98.160.21,False,69f630adb8fc9e75fcfa1bfa,simulated_live_pipeline,69f630aeb8fc9e75fcfa1bfc
2026-05-02T17:13:24.803869+00:00,1777742002750,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,15,False,False,monitor,Normal,10.98.160.21,False,69f630b3b8fc9e75fcfa1bfd,simulated_live_pipeline,69f630b4b8fc9e75fcfa1bff
2026-05-02T17:13:32.078158+00:00,1777742009394,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.61,monitor,0.25,16,False,False,monitor,Normal,10.98.160.21,False,69f630bab8fc9e75fcfa1c00,simulated_live_pipeline,69f630bcb8fc9e75fcfa1c02
2026-05-02T17:13:39.378393+00:00,1777742016685,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,17,False,False,monitor,Normal,10.98.160.21,False,69f630c2b8fc9e75fcfa1c03,simulated_live_pipeline,69f630c3b8fc9e75fcfa1c05
2026-05-02T17:13:46.048703+00:00,1777742023970,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,18,False,False,monitor,Normal,10.98.160.21,False,69f630c8b8fc9e75fcfa1c06,simulated_live_pipeline,69f630cab8fc9e75fcfa1c08
2026-05-02T17:13:53.611025+00:00,1777742031255,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,19,False,False,monitor,Normal,10.98.160.21,False,69f630d0b8fc9e75fcfa1c09,simulated_live_pipeline,69f630d1b8fc9e75fcfa1c0b
2026-05-03T13:21:18.905694+00:00,1777814472770,890cc34f,ESP32_Pulse_Oximeter,CRITICAL_CARE,normal,False,LOW,0.9950596145413545,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,1.75,2,False,False,monitor,Normal,10.86.xxx.xxx,True,69f74bc9a1550911f4045756,simulated_live_pipeline,69f74bcea1550911f4045759
2026-05-03T13:21:24.934415+00:00,1777814483793,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.89,monitor,0.25,2,False,False,monitor,Normal,10.38.16.20,False,69f74bd4a1550911f404575a,simulated_live_pipeline,69f74bd4a1550911f404575c
2026-05-03T13:21:30.928255+00:00,1777814489522,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,2,False,False,monitor,Normal,10.18.166.210,False,69f74bd9a1550911f404575d,simulated_live_pipeline,69f74bdaa1550911f404575f
2026-05-03T13:21:37.075238+00:00,1777814495519,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,2,False,False,monitor,Normal,10.98.160.21,False,69f74bdfa1550911f4045760,simulated_live_pipeline,69f74be1a1550911f4045762
2026-05-03T13:21:42.914406+00:00,1777814501671,890cc34f,ESP32_Pulse_Oximeter,CRITICAL_CARE,normal,False,LOW,0.9950596145413545,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,1.75,3,False,False,monitor,Normal,10.86.xxx.xxx,True,69f74be5a1550911f4045763,simulated_live_pipeline,69f74be6a1550911f4045765
2026-05-03T13:21:48.669710+00:00,1777814507500,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,normal,False,LOW,0.9847288974183998,Predicted LOW from trained Random Forest priority model.,False,UNKNOWN_OR_NO_SIGNAL,0.62,monitor,0.25,3,False,False,monitor,Normal,10.38.16.20,False,69f74beba1550911f4045766,simulated_live_pipeline,69f74beca1550911f4045768
2026-05-03T13:21:55.299699+00:00,1777814513284,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,3,False,False,monitor,Normal,10.18.166.210,False,69f74bf1a1550911f4045769,simulated_live_pipeline,69f74bf3a1550911f404576b
2026-05-03T13:22:01.559355+00:00,1777814519904,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,sensor_spoofing,True,HIGH,0.9415473184071557,Predicted HIGH from trained Random Forest priority model.,True,ATTACK,0.56,confirmed_attack,6.25,4,True,True,quarantine,Quarantined,10.38.16.20,False,69f74bf8a1550911f404576c,simulated_live_pipeline,69f74bf9a1550911f404576f
2026-05-03T13:22:02.914539+00:00,1777814519905,890cc34f,ESP32_Pulse_Oximeter,CRITICAL_CARE,normal,False,LOW,0.9950596145413545,Predicted LOW from trained Random Forest priority model.,True,ATTACK,0.43,monitor,2.75,4,True,True,quarantine,Quarantined,10.86.xxx.xxx,True,69f74bf9a1550911f4045770,simulated_live_pipeline,69f74bfaa1550911f4045773
2026-05-03T13:22:04.438451+00:00,1777814519905,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,4,False,False,monitor,Normal,10.18.166.210,False,69f74bfba1550911f4045774,simulated_live_pipeline,69f74bfca1550911f4045776
2026-05-03T13:22:05.737429+00:00,1777814519905,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,3,False,False,monitor,Normal,10.98.160.21,False,69f74bfca1550911f4045777,simulated_live_pipeline,69f74bfda1550911f4045779
2026-05-03T13:22:11.818135+00:00,1777814530336,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,5,False,False,monitor,Normal,10.18.166.210,False,69f74c02a1550911f404577a,simulated_live_pipeline,69f74c03a1550911f404577c
2026-05-03T13:22:13.414394+00:00,1777814530336,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,4,False,False,monitor,Normal,10.98.160.21,False,69f74c03a1550911f404577d,simulated_live_pipeline,69f74c05a1550911f404577f
2026-05-03T13:22:19.489418+00:00,1777814538007,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,normal,False,LOW,0.9933152347492813,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,6,False,False,monitor,Normal,10.18.166.210,False,69f74c0aa1550911f4045780,simulated_live_pipeline,69f74c0ba1550911f4045782
2026-05-03T13:22:20.573912+00:00,1777814538007,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,5,False,False,monitor,Normal,10.98.160.21,False,69f74c0ba1550911f4045783,simulated_live_pipeline,69f74c0ca1550911f4045785
